shared_construction_id,mapper_run_id,axis1_record_id,axis2_record_id,membership_payload_hash,dataset_hash,sigma,replicate_id,status,pullback_identity_match,linkage_valid
b5b5112c9eb5ccca7d512763977c41c3a824b15987002fc54c3a7c45565075a1,N1_C_DIGITS__conventional__sigma_0.08__rep01,AXIS1__N1_C_DIGITS__conventional__sigma_0.08__rep01,AXIS2__N1_C_DIGITS__conventional__sigma_0.08__rep01,9d83cff0b8f3e4d6adc5e9c10b7f748b58ee3c1b63b9b934356f3fe968014865,52739b6a35a2b23e7bc6dd1e404f8c34c3d0ea2d8f7a7dc022cca245ec7f1e70,0.08,1,success,True,True
5722ad28dc4060b1a7f09a1cc8f8fec3b0c0d4b5aaa03beba7438e5f0f96b85b,N1_C_DIGITS__f_mapper__sigma_0.08__rep01,AXIS1__N1_C_DIGITS__f_mapper__sigma_0.08__rep01,AXIS2__N1_C_DIGITS__f_mapper__sigma_0.08__rep01,d9fe03854ec35ad13db21b42415b8dd0c1d520a9a5c40f181334f859afc4bc5d,52739b6a35a2b23e7bc6dd1e404f8c34c3d0ea2d8f7a7dc022cca245ec7f1e70,0.08,1,success,True,True
47f9ef130618cf027293d41cc61aa5a4f401fc2c3b45113c6342e4d08eedacb8,N1_C_DIGITS__conventional__sigma_0.08__rep02,AXIS1__N1_C_DIGITS__conventional__sigma_0.08__rep02,AXIS2__N1_C_DIGITS__conventional__sigma_0.08__rep02,b8f9b6a7b80af9abaf12da21b9624d6bc35e4663f63e4c810ef5b52f5b5c43a5,2bbcb5f4db9ae3e5ca6c9ed849a6577d0837729f4a09ae8d74eedf2358ec78cc,0.08,2,success,True,True
69c5849c911bc876c6977a6885fc46055f227c47f29fad386d82d67560d9b566,N1_C_DIGITS__f_mapper__sigma_0.08__rep02,AXIS1__N1_C_DIGITS__f_mapper__sigma_0.08__rep02,AXIS2__N1_C_DIGITS__f_mapper__sigma_0.08__rep02,30c9d3b04a536e870a2e2f6f35648f1659cb0ffab4c46ba470d73636d806d3ad,2bbcb5f4db9ae3e5ca6c9ed849a6577d0837729f4a09ae8d74eedf2358ec78cc,0.08,2,success,True,True
b6123b513aa3c6fb770bb517e874dbce554238c0a4623aa3518c0000acf1e341,N1_C_DIGITS__conventional__sigma_0.08__rep03,AXIS1__N1_C_DIGITS__conventional__sigma_0.08__rep03,AXIS2__N1_C_DIGITS__conventional__sigma_0.08__rep03,ec8c6b40769d2bf56b5da92e5a2fb21da3fe34c82ddb268005a1730d6225e781,0790315d777a432c2267a66e0ef7ceefe0036917e1fc3004db111823edd4fc25,0.08,3,success,True,True
85449e72004c0a4c7b8aac0e2afda6de3fd0a17bc90027fc0e1b4e4f1d6d5055,N1_C_DIGITS__f_mapper__sigma_0.08__rep03,AXIS1__N1_C_DIGITS__f_mapper__sigma_0.08__rep03,AXIS2__N1_C_DIGITS__f_mapper__sigma_0.08__rep03,c16f46aecee1484ed01772f2c6e7137710043414af061c8ceea64da767af7712,0790315d777a432c2267a66e0ef7ceefe0036917e1fc3004db111823edd4fc25,0.08,3,success,True,True
2c547a9f2f10af2651ee84731b4f9edaa5606b5ededde35511fdb9e626c72bd6,N1_C_DIGITS__conventional__sigma_0.08__rep04,AXIS1__N1_C_DIGITS__conventional__sigma_0.08__rep04,AXIS2__N1_C_DIGITS__conventional__sigma_0.08__rep04,ddb77469738d93376492733103a6acf4c46430bb5ea97aa45b43b44ef6d90fd1,e1282d34b09f10248f6d0db0139610e098434e099e5a15de2ecdf9f71774df99,0.08,4,success,True,True
fc97c55d357a09c72ceaacde7e45a7ab1b954249aa2411652dab015dcfddbfbe,N1_C_DIGITS__f_mapper__sigma_0.08__rep04,AXIS1__N1_C_DIGITS__f_mapper__sigma_0.08__rep04,AXIS2__N1_C_DIGITS__f_mapper__sigma_0.08__rep04,,e1282d34b09f10248f6d0db0139610e098434e099e5a15de2ecdf9f71774df99,0.08,4,fcm_non_convergence,True,True
e404bff92d871d4adc8c326e4a090b689d50ce74bd903a1ba9c0b819348a55e1,N1_C_DIGITS__conventional__sigma_0.08__rep05,AXIS1__N1_C_DIGITS__conventional__sigma_0.08__rep05,AXIS2__N1_C_DIGITS__conventional__sigma_0.08__rep05,339d73546e5e347824e0f782c9ca81d0436ed8d9da168717eb726a411736a518,653aba14379728de02962d2029ae957551eb8e453d4344c4219da6645462acaa,0.08,5,success,True,True
e8c4f82a14b7b4bd6547998454c45a039cab66519511312ac8040e0741765be6,N1_C_DIGITS__f_mapper__sigma_0.08__rep05,AXIS1__N1_C_DIGITS__f_mapper__sigma_0.08__rep05,AXIS2__N1_C_DIGITS__f_mapper__sigma_0.08__rep05,e794154db215e1134765b420a13289785ec5f9781c1aafcf798a963689613b91,653aba14379728de02962d2029ae957551eb8e453d4344c4219da6645462acaa,0.08,5,success,True,True
38021ad056c06cd2ebe868d246037ee0b4f93ce95f57a5d2847eb5107a5a74ab,N1_C_DIGITS__conventional__sigma_0.08__rep06,AXIS1__N1_C_DIGITS__conventional__sigma_0.08__rep06,AXIS2__N1_C_DIGITS__conventional__sigma_0.08__rep06,2d20d80555cc6259c11f27d22d33e6e146d16c3309d589bab986e51ad360b2d8,2a1da9240805d3c343ccc1aa58e3d5e58c146d190411d13ee7836f894c209f14,0.08,6,success,True,True
976f587981241cc89a0c6c3ea2b8ce805b5811b1798281d961edc9e791f8d0b7,N1_C_DIGITS__f_mapper__sigma_0.08__rep06,AXIS1__N1_C_DIGITS__f_mapper__sigma_0.08__rep06,AXIS2__N1_C_DIGITS__f_mapper__sigma_0.08__rep06,f6d004f9476f877455fa4618543eb079730cb7cd3d29f22c713149a3b791e6f6,2a1da9240805d3c343ccc1aa58e3d5e58c146d190411d13ee7836f894c209f14,0.08,6,success,True,True
ae2cd11b703e5232bc043f8d9bc4b4d7783a81bda22489307ba8344bbc7e7342,N1_C_DIGITS__conventional__sigma_0.08__rep07,AXIS1__N1_C_DIGITS__conventional__sigma_0.08__rep07,AXIS2__N1_C_DIGITS__conventional__sigma_0.08__rep07,b629fe0b72ac92ec100ce763247253292f02658281a7d1bb3dd8a827bfc60198,91b1bb92da80277d442cd8c4e675217aa2cf5c6f3c25f227605bdf572cdf142e,0.08,7,success,True,True
1a09f5b0f5bb2a473802caf1ea45fc3b7c730d06864daf620250a54d23c57d93,N1_C_DIGITS__f_mapper__sigma_0.08__rep07,AXIS1__N1_C_DIGITS__f_mapper__sigma_0.08__rep07,AXIS2__N1_C_DIGITS__f_mapper__sigma_0.08__rep07,5eead53dd48507d4e61fcac76ded78ab7b572cb76f723c0a6d41acb0434ded62,91b1bb92da80277d442cd8c4e675217aa2cf5c6f3c25f227605bdf572cdf142e,0.08,7,success,True,True
068b20cd2a21539f3d59c2e4451178d10b364a6f0699685172d2f82fd529547a,N1_C_DIGITS__conventional__sigma_0.08__rep08,AXIS1__N1_C_DIGITS__conventional__sigma_0.08__rep08,AXIS2__N1_C_DIGITS__conventional__sigma_0.08__rep08,14465cb66b20c48885f3f0ec16d3d2e334c576c248908aac55939138a04911c7,36c6a83ca2fa2a3bbc51b2e29f36871adb217550b454b971fa8980b5057dccef,0.08,8,success,True,True
931aae12120dceaf5bdda63c590c9602a965d82d9c6a07eee762daf9fad3b793,N1_C_DIGITS__f_mapper__sigma_0.08__rep08,AXIS1__N1_C_DIGITS__f_mapper__sigma_0.08__rep08,AXIS2__N1_C_DIGITS__f_mapper__sigma_0.08__rep08,8a9ca59278845ba05584f4a8bf6efaf9b793283d918b6cff39b578d1ded3a66b,36c6a83ca2fa2a3bbc51b2e29f36871adb217550b454b971fa8980b5057dccef,0.08,8,success,True,True
b9fd29b0e1a2fd9f8fbde0a08afe0bd87cc602cfe21dd62719c87a2b2c7b860e,N1_C_DIGITS__conventional__sigma_0.08__rep09,AXIS1__N1_C_DIGITS__conventional__sigma_0.08__rep09,AXIS2__N1_C_DIGITS__conventional__sigma_0.08__rep09,09904d38e67da9cfda0d43175e21f4a7705e9dbbc20f8d8c15f6f2a7466df48b,18016d467546142a6b90e0902653f83ddea7f7b4f54468a755bcdea2ee8640f8,0.08,9,success,True,True
cc8deaf5b30f76853279dd04e19ad994c6017396a70fa318aef771ca6949944c,N1_C_DIGITS__f_mapper__sigma_0.08__rep09,AXIS1__N1_C_DIGITS__f_mapper__sigma_0.08__rep09,AXIS2__N1_C_DIGITS__f_mapper__sigma_0.08__rep09,ed120d29d146692ffb91dd5e083397d0f29b456dd8f78dc376101fc14ca28f7c,18016d467546142a6b90e0902653f83ddea7f7b4f54468a755bcdea2ee8640f8,0.08,9,success,True,True
0589b73095ddaacdb265ade5a58e309f132ba81f6fb8e70b851ad9942a38ebca,N1_C_DIGITS__conventional__sigma_0.08__rep10,AXIS1__N1_C_DIGITS__conventional__sigma_0.08__rep10,AXIS2__N1_C_DIGITS__conventional__sigma_0.08__rep10,87c4adcbaeabb49b8d020deb52a39af4f5adc2c2a4a887e214e906fbb9d202a6,2f67122c476cda09902b7de1dab84db46ab24f4dee0250e0c1e7c3112e7b79cd,0.08,10,success,True,True
68f8f97b7afc6242d4c8b8dd2723d61fa2b1d6e2fc9ea2b501e257773a89bcdb,N1_C_DIGITS__f_mapper__sigma_0.08__rep10,AXIS1__N1_C_DIGITS__f_mapper__sigma_0.08__rep10,AXIS2__N1_C_DIGITS__f_mapper__sigma_0.08__rep10,,2f67122c476cda09902b7de1dab84db46ab24f4dee0250e0c1e7c3112e7b79cd,0.08,10,fcm_non_convergence,True,True
c75f4a3d25dfca176846f37f89cf5b7850be5c179de42f34c86664c1e9a89ad1,N1_C_DIGITS__conventional__sigma_0.08__rep11,AXIS1__N1_C_DIGITS__conventional__sigma_0.08__rep11,AXIS2__N1_C_DIGITS__conventional__sigma_0.08__rep11,b94ffb1d9fa004697cbb79dc7e456313b8c6fcb079e4bedb9e85a82a34be507f,b02271d778345306ce3a269a9613940b3563937aefc7931cdbc2b2f1dd69f459,0.08,11,success,True,True
3280cf5443f33d334811297187321a71788675d70c99adad00ff32c52dee1cd6,N1_C_DIGITS__f_mapper__sigma_0.08__rep11,AXIS1__N1_C_DIGITS__f_mapper__sigma_0.08__rep11,AXIS2__N1_C_DIGITS__f_mapper__sigma_0.08__rep11,ed2bdbb21aa7213910bfcbd78e38a30f64afa0b38f92880b2525d39cdc8301b3,b02271d778345306ce3a269a9613940b3563937aefc7931cdbc2b2f1dd69f459,0.08,11,success,True,True
83ab5ef1ba74b3cecad040f0da23d9413880906c88ebb406dfe9a7f253694328,N1_C_DIGITS__conventional__sigma_0.08__rep12,AXIS1__N1_C_DIGITS__conventional__sigma_0.08__rep12,AXIS2__N1_C_DIGITS__conventional__sigma_0.08__rep12,b88fa0c3be7fa9e090ff388a1792d60e99fd9c4a6a9fc1051b30fd0d5847d670,0e91d9c3d705613c8f192bfce1727419da0438828b69af1b74ec69a6bdd5748a,0.08,12,success,True,True
71811aec2d5925da6611ed277b6d80b49e760ec76bea77f5f6b9cc15cab734a2,N1_C_DIGITS__f_mapper__sigma_0.08__rep12,AXIS1__N1_C_DIGITS__f_mapper__sigma_0.08__rep12,AXIS2__N1_C_DIGITS__f_mapper__sigma_0.08__rep12,,0e91d9c3d705613c8f192bfce1727419da0438828b69af1b74ec69a6bdd5748a,0.08,12,fcm_non_convergence,True,True
f4250b8391c0dc21adf44008649d33148ba28b4321cd1777956f164ee04ff909,N1_C_DIGITS__conventional__sigma_0.08__rep13,AXIS1__N1_C_DIGITS__conventional__sigma_0.08__rep13,AXIS2__N1_C_DIGITS__conventional__sigma_0.08__rep13,35daa988be1527455e631b552a242846e5b5f0c2ef9bafe0ab0550e1e2eb1f23,5c78ffc917cfee447e113dff0da3d2122f7dde78ecf3584f83ca4f0868f424c7,0.08,13,success,True,True
6df448a3f8957fa4ae778fb1ae37d09dcb84cecf407988b38f0149fb7a96deed,N1_C_DIGITS__f_mapper__sigma_0.08__rep13,AXIS1__N1_C_DIGITS__f_mapper__sigma_0.08__rep13,AXIS2__N1_C_DIGITS__f_mapper__sigma_0.08__rep13,c0b606092efefdbcb55bfb2c0f12b443495d41fd93bee911c26a6c350f5433d1,5c78ffc917cfee447e113dff0da3d2122f7dde78ecf3584f83ca4f0868f424c7,0.08,13,success,True,True
fb15618e685d578826409c9ebc68d70629d6b8101f059f0fe35a4532d9777792,N1_C_DIGITS__conventional__sigma_0.08__rep14,AXIS1__N1_C_DIGITS__conventional__sigma_0.08__rep14,AXIS2__N1_C_DIGITS__conventional__sigma_0.08__rep14,8c7acc766445071099dbf018c4a6a25857ffb0bbd8f76beb6d60c238c34f4e32,51a9f0f0bb4241f5092d8c64e0c5052ee34eb09a029bd12e107b0d53c823fa80,0.08,14,success,True,True
472e65da4a34f10246096e8036664b154ff54b08a8ad779321f4295f7334c662,N1_C_DIGITS__f_mapper__sigma_0.08__rep14,AXIS1__N1_C_DIGITS__f_mapper__sigma_0.08__rep14,AXIS2__N1_C_DIGITS__f_mapper__sigma_0.08__rep14,,51a9f0f0bb4241f5092d8c64e0c5052ee34eb09a029bd12e107b0d53c823fa80,0.08,14,fcm_non_convergence,True,True
9e71fbfef315ce5c2e5faa97ad4efed56c9adf3aa11d289ef969818d197b533f,N1_C_DIGITS__conventional__sigma_0.08__rep15,AXIS1__N1_C_DIGITS__conventional__sigma_0.08__rep15,AXIS2__N1_C_DIGITS__conventional__sigma_0.08__rep15,260437b2ba4339f5d72f1db471e4ce9c1c9cf4fb4871afc7aecb1186f8d8bc90,5a7bc663b61a5bbea6c30e155d272afa55093dc68cc054e8f723cf01472b78fb,0.08,15,success,True,True
5f124481aaa5fabd900d5214bc1ab26b9bbba5caa6aaf67338da152b0292f223,N1_C_DIGITS__f_mapper__sigma_0.08__rep15,AXIS1__N1_C_DIGITS__f_mapper__sigma_0.08__rep15,AXIS2__N1_C_DIGITS__f_mapper__sigma_0.08__rep15,27ed3c4a3ba8bfb64a0bee8a4a941e2e9b9219d4467dd3a437c8bdd7859552c1,5a7bc663b61a5bbea6c30e155d272afa55093dc68cc054e8f723cf01472b78fb,0.08,15,success,True,True
a9c34b4952dc64cd0ea246f91598d5d4d8472291086943831f46483efe6e934a,N1_C_DIGITS__conventional__sigma_0.08__rep16,AXIS1__N1_C_DIGITS__conventional__sigma_0.08__rep16,AXIS2__N1_C_DIGITS__conventional__sigma_0.08__rep16,0907d074e9f1df57f83f2ff9954c08df018191b1255fe6c23fe5226643275876,596c6c4386ef456f7153a4f278a913b9c81b960da3351916f856dd18388d3112,0.08,16,success,True,True
1b5a00943219fbed165ec52a9cb4fe2e7c586bcbfcff70477579fc1bfbd64fde,N1_C_DIGITS__f_mapper__sigma_0.08__rep16,AXIS1__N1_C_DIGITS__f_mapper__sigma_0.08__rep16,AXIS2__N1_C_DIGITS__f_mapper__sigma_0.08__rep16,,596c6c4386ef456f7153a4f278a913b9c81b960da3351916f856dd18388d3112,0.08,16,fcm_non_convergence,True,True
1988cc8c0dd783c0cf10773c750a580935bd6aaf913fc1bd57e950e8ad9e7192,N1_C_DIGITS__conventional__sigma_0.08__rep17,AXIS1__N1_C_DIGITS__conventional__sigma_0.08__rep17,AXIS2__N1_C_DIGITS__conventional__sigma_0.08__rep17,76d60103d005fc8be40d409d0117deba5eab007dc1a5a7c79598fa2db6adbac1,7c863bc23506783fa0f56bc9496507c2ef8418dc997297992dd0088351dfd3d4,0.08,17,success,True,True
f208c1ada630b95009746fbff29f29908aeeb4e50e5587b9525bbc18caa1c935,N1_C_DIGITS__f_mapper__sigma_0.08__rep17,AXIS1__N1_C_DIGITS__f_mapper__sigma_0.08__rep17,AXIS2__N1_C_DIGITS__f_mapper__sigma_0.08__rep17,,7c863bc23506783fa0f56bc9496507c2ef8418dc997297992dd0088351dfd3d4,0.08,17,fcm_non_convergence,True,True
2a46ca043e990f7913e2fa33de8b0f5f9b7ebb7f2f566cf1e9e2162b30b9caeb,N1_C_DIGITS__conventional__sigma_0.08__rep18,AXIS1__N1_C_DIGITS__conventional__sigma_0.08__rep18,AXIS2__N1_C_DIGITS__conventional__sigma_0.08__rep18,f634300be3e678927ec5cbddc4dbf855a73c57e5c48c0996207426e715d30c3b,709b06d25d84d779e97c561a1ac14b6160eac41846be8c8f851347f9a95e8bc3,0.08,18,success,True,True
f053616cff1a1e9335149af7694e7d8cecc1a9be76b7a659ec1a78f589d1fd60,N1_C_DIGITS__f_mapper__sigma_0.08__rep18,AXIS1__N1_C_DIGITS__f_mapper__sigma_0.08__rep18,AXIS2__N1_C_DIGITS__f_mapper__sigma_0.08__rep18,4fe50fe121bd5dcaa08c22c31dff949a94e9039f0692640eeac2e5b716f967a3,709b06d25d84d779e97c561a1ac14b6160eac41846be8c8f851347f9a95e8bc3,0.08,18,success,True,True
33b153a723af6277c1220169eafa94b1a7bad8361b8c8ecc6026ab64a9ed38a4,N1_C_DIGITS__conventional__sigma_0.08__rep19,AXIS1__N1_C_DIGITS__conventional__sigma_0.08__rep19,AXIS2__N1_C_DIGITS__conventional__sigma_0.08__rep19,6b8a17036c4cc44a27f2f1d8dc900bcc55ad6596dc22940f22193297af38e879,3bf3aec1c81308faf48d83676f5d0c99b52260ed888742cf8e1ce3411df13bdb,0.08,19,success,True,True
924bb00d8f782bb0b089ceeacc2c083651da6695f53470088e635a7f963d9813,N1_C_DIGITS__f_mapper__sigma_0.08__rep19,AXIS1__N1_C_DIGITS__f_mapper__sigma_0.08__rep19,AXIS2__N1_C_DIGITS__f_mapper__sigma_0.08__rep19,f28d3173fadb7e0d386e968b5ab1870058dd01572bc7cfea0e33966c94eab472,3bf3aec1c81308faf48d83676f5d0c99b52260ed888742cf8e1ce3411df13bdb,0.08,19,success,True,True
0cca1f4b9a2ea9b3694d6ff2caf9f280eae44cd5fad11acc3da1fd4440eaa8dd,N1_C_DIGITS__conventional__sigma_0.08__rep20,AXIS1__N1_C_DIGITS__conventional__sigma_0.08__rep20,AXIS2__N1_C_DIGITS__conventional__sigma_0.08__rep20,7842fc962ab173e194347ff3dcc1026532c2c787c786dfee56b9e78c875b0360,77ce85af8b3a4821752533eaa41a796af7e1ad7ec6ff8e92de659839666f7c02,0.08,20,success,True,True
593e05429ac7c33465cd0d6acf6c7c53c374c45ade156de2f914d9646e023ad9,N1_C_DIGITS__f_mapper__sigma_0.08__rep20,AXIS1__N1_C_DIGITS__f_mapper__sigma_0.08__rep20,AXIS2__N1_C_DIGITS__f_mapper__sigma_0.08__rep20,3130444a19d23f89af6cbb2b7ce46ee0d598193e011e72ace254956c4fb10ab2,77ce85af8b3a4821752533eaa41a796af7e1ad7ec6ff8e92de659839666f7c02,0.08,20,success,True,True
58a8203d4966ea3b8ad8676bc3472606288a54cf0b77a4fb1a3c32a138f80312,N1_C_DIGITS__conventional__sigma_0.08__rep21,AXIS1__N1_C_DIGITS__conventional__sigma_0.08__rep21,AXIS2__N1_C_DIGITS__conventional__sigma_0.08__rep21,eb270b85faf2bcd8096fda04d9734ae2c61888beffca23c58b811fd4e22605f1,12de057d8e486db15f4c40d8a5173521b7602b3d1228d970c35d155d9f5f04f1,0.08,21,success,True,True
69b3af04b8ad48d6dc98d90be6accda3ddf4dc92f70b09938e85608d3f9f1feb,N1_C_DIGITS__f_mapper__sigma_0.08__rep21,AXIS1__N1_C_DIGITS__f_mapper__sigma_0.08__rep21,AXIS2__N1_C_DIGITS__f_mapper__sigma_0.08__rep21,7e100271f54f1a03c2d6ce82b7e861fa4735e67723ef18078dc9a02920981704,12de057d8e486db15f4c40d8a5173521b7602b3d1228d970c35d155d9f5f04f1,0.08,21,success,True,True
2c12852fd4744ef0ab3fdd013833bd3eb0b5e7991241c76164b0dcda33990b59,N1_C_DIGITS__conventional__sigma_0.08__rep22,AXIS1__N1_C_DIGITS__conventional__sigma_0.08__rep22,AXIS2__N1_C_DIGITS__conventional__sigma_0.08__rep22,f8383f48c83de50b217c9fbe2acf3a6e4c51871df4ba73581be4f00bf1ca9c7e,cb9c319477f26b466a9bd7a31aa49e4d0337ddb457bb55fe044d117228d034bb,0.08,22,success,True,True
61c98aa2fa59f782af130cf384041c98f60c5b9dec7d6191ddf3300feef4a5ad,N1_C_DIGITS__f_mapper__sigma_0.08__rep22,AXIS1__N1_C_DIGITS__f_mapper__sigma_0.08__rep22,AXIS2__N1_C_DIGITS__f_mapper__sigma_0.08__rep22,6bd98de09b1a46a2b0c59b7bc4c1f0c22fe981db03834c7ad0ec7eb5a8e7bfa0,cb9c319477f26b466a9bd7a31aa49e4d0337ddb457bb55fe044d117228d034bb,0.08,22,success,True,True
3de19e0a584c1d56dbbef1ee3bbfe0dff13dd9f4a49b44e14d7a6fae4cacfaa5,N1_C_DIGITS__conventional__sigma_0.08__rep23,AXIS1__N1_C_DIGITS__conventional__sigma_0.08__rep23,AXIS2__N1_C_DIGITS__conventional__sigma_0.08__rep23,983401d76143620c02d8b7844f1ab0f5bc3fcd13420dd9096876e099697aeb92,6c2f429f7b7419ea27f678ff7f772e487a496787349b55b677ebead1c5cb897e,0.08,23,success,True,True
31cfdf15263a71924fd3beb5c4eb32cde46b2ad7c57cccaca340ed790eebfb35,N1_C_DIGITS__f_mapper__sigma_0.08__rep23,AXIS1__N1_C_DIGITS__f_mapper__sigma_0.08__rep23,AXIS2__N1_C_DIGITS__f_mapper__sigma_0.08__rep23,,6c2f429f7b7419ea27f678ff7f772e487a496787349b55b677ebead1c5cb897e,0.08,23,fcm_non_convergence,True,True
30c9117d6d55e2c0ff08b6409ac5e07f8590a33612d113fc81199e508c8acc52,N1_C_DIGITS__conventional__sigma_0.08__rep24,AXIS1__N1_C_DIGITS__conventional__sigma_0.08__rep24,AXIS2__N1_C_DIGITS__conventional__sigma_0.08__rep24,dbb6b5fb05153dcf56907630edbcc511f36182c275567a9d266f8d4854ac8ead,e45f68fec24bcdf42d4794629c7dcb60278f760f563da6a6377fab1d4dabdf62,0.08,24,success,True,True
2a559d9c4d1f8049b495a29088574512d67f1730741f101ec3eef25dd545a9b7,N1_C_DIGITS__f_mapper__sigma_0.08__rep24,AXIS1__N1_C_DIGITS__f_mapper__sigma_0.08__rep24,AXIS2__N1_C_DIGITS__f_mapper__sigma_0.08__rep24,0dc6abac20aec86cf0637deedeefbf47f8053b17b7db1c82100313de7b29d9d3,e45f68fec24bcdf42d4794629c7dcb60278f760f563da6a6377fab1d4dabdf62,0.08,24,success,True,True
42d48239f24a2c1f1f74eb5eb1bde09e60d6e0205fac8568b2a7d8aaf1dc6f16,N1_C_DIGITS__conventional__sigma_0.08__rep25,AXIS1__N1_C_DIGITS__conventional__sigma_0.08__rep25,AXIS2__N1_C_DIGITS__conventional__sigma_0.08__rep25,79b44fd2653435537b53c05c562235c5f2636a36d80b2cc249b2a927db811ddd,dc4378b6b26a417288586ce75471afd2b2f11f86b86d44177fb52fb37a0d182f,0.08,25,success,True,True
5dc379c7119d1e21f5e006013be338b8b75ab9e1f1a206ce224816818382a813,N1_C_DIGITS__f_mapper__sigma_0.08__rep25,AXIS1__N1_C_DIGITS__f_mapper__sigma_0.08__rep25,AXIS2__N1_C_DIGITS__f_mapper__sigma_0.08__rep25,,dc4378b6b26a417288586ce75471afd2b2f11f86b86d44177fb52fb37a0d182f,0.08,25,fcm_non_convergence,True,True
e75799521407653532c02342943b00c5dad129cd34078d3b4e9a6c4415906ab1,N1_C_DIGITS__conventional__sigma_0.08__rep26,AXIS1__N1_C_DIGITS__conventional__sigma_0.08__rep26,AXIS2__N1_C_DIGITS__conventional__sigma_0.08__rep26,7b3d0cc12bb0e11fc86a248be617e9fac1d9c22db9d9feff98611a3f0337e613,2759947a69ec3ae54b30f52ad0ffa2d7a5733f20807d971e4fee76efec9c1ad5,0.08,26,success,True,True
7bf64f5a84ca35c3bcd28e4388584fed3e05880ee7c0078bc37e5d945d6c566a,N1_C_DIGITS__f_mapper__sigma_0.08__rep26,AXIS1__N1_C_DIGITS__f_mapper__sigma_0.08__rep26,AXIS2__N1_C_DIGITS__f_mapper__sigma_0.08__rep26,e11af4052ef770893978fb21cb8c562264cf1b53bc554b8e0e4d3389d72e2e49,2759947a69ec3ae54b30f52ad0ffa2d7a5733f20807d971e4fee76efec9c1ad5,0.08,26,success,True,True
de6cae1420f6667a317b7485db83b7f36f26a95286848d038f511eaac4efd374,N1_C_DIGITS__conventional__sigma_0.08__rep27,AXIS1__N1_C_DIGITS__conventional__sigma_0.08__rep27,AXIS2__N1_C_DIGITS__conventional__sigma_0.08__rep27,25c327f116d372acc3a83285b63420ccf8576c0559173f1cf26a199d66df63a0,08a27e59895ecb882a493d4a678998e7bb061dcb62087f388dfdae6bdfa03eac,0.08,27,success,True,True
168c78103d1119c0ea0db1e5342c47f54bbe002247815c7120d6edd98d4c60bd,N1_C_DIGITS__f_mapper__sigma_0.08__rep27,AXIS1__N1_C_DIGITS__f_mapper__sigma_0.08__rep27,AXIS2__N1_C_DIGITS__f_mapper__sigma_0.08__rep27,f3a0c28e5b9debdbf9434406f611818637da51a7b9b3ec6e3ccdfc483c014b80,08a27e59895ecb882a493d4a678998e7bb061dcb62087f388dfdae6bdfa03eac,0.08,27,success,True,True
43a3ca11e1ce7c65f12fbc924b472f84e233af4da8c5c9dd3bd7a4591513b4cb,N1_C_DIGITS__conventional__sigma_0.08__rep28,AXIS1__N1_C_DIGITS__conventional__sigma_0.08__rep28,AXIS2__N1_C_DIGITS__conventional__sigma_0.08__rep28,2a13fcd7de44990486e0df8df19902ddbb2ce92483b8c63c0ba88a2b02585187,79af4690db54187c320844b23227bcb5179ed9826beeaa29ea4def68680f896b,0.08,28,success,True,True
80dd2356d015e7531b5da0e13434f342dcd6dd971623533b683e16279405329b,N1_C_DIGITS__f_mapper__sigma_0.08__rep28,AXIS1__N1_C_DIGITS__f_mapper__sigma_0.08__rep28,AXIS2__N1_C_DIGITS__f_mapper__sigma_0.08__rep28,,79af4690db54187c320844b23227bcb5179ed9826beeaa29ea4def68680f896b,0.08,28,fcm_non_convergence,True,True
7b10e03a53ba080f048d890a95eb6b1ef45c791b64674c065ffdb44d6919cd92,N1_C_DIGITS__conventional__sigma_0.08__rep29,AXIS1__N1_C_DIGITS__conventional__sigma_0.08__rep29,AXIS2__N1_C_DIGITS__conventional__sigma_0.08__rep29,d1c91c9b7775371ce0bbe7e60a9172067d079ee6fa506f3543ea198b278264f3,deab199e813cdf8c84c6f6657e66618cc85d4a24ed2e32fc2b80f90c6cce4ba5,0.08,29,success,True,True
8ae6586b4a8d3b27e34182a38515ec11819c7b029cbd5012dd425aeb21dcf1c6,N1_C_DIGITS__f_mapper__sigma_0.08__rep29,AXIS1__N1_C_DIGITS__f_mapper__sigma_0.08__rep29,AXIS2__N1_C_DIGITS__f_mapper__sigma_0.08__rep29,206d1d6c2be1f04edb8f57b850036a9030e2dacfdbcbdf668e616e54f480ecba,deab199e813cdf8c84c6f6657e66618cc85d4a24ed2e32fc2b80f90c6cce4ba5,0.08,29,success,True,True
b0361e8528d425eaa21da4e50d8022afdcc39b88f3e429ca643afeacc1cb4b75,N1_C_DIGITS__conventional__sigma_0.08__rep30,AXIS1__N1_C_DIGITS__conventional__sigma_0.08__rep30,AXIS2__N1_C_DIGITS__conventional__sigma_0.08__rep30,0a231c9e0c42898a703eaa1fd5a7b70434b89df6e2d3023ca958df84bbc9f24a,82d8688b881f0372514352886545321b43b0716c86ad11bd104a4d1b67cad7c7,0.08,30,success,True,True
